Community ID (AWS),Inspire_Name,Ad Unit Name (DFP),Topic_ID (DFP…sometimes AWS),topic_name_id
200245,turner-syndrome-society,turner-syndrome-society,3158,car-pedal-extensions-and-seat-boosters
200245,turner-syndrome-society,turner-syndrome-society,3159,encouraging-my-daughter-to-read
200245,turner-syndrome-society,turner-syndrome-society,2922,grupo-espanol
200245,turner-syndrome-society,turner-syndrome-society,2923,in-loving-memory
200094,type-1-diabetes,type-1-diabetes,568,living-with-diabetes
200094,type-1-diabetes,type-1-diabetes,569,raising-a-child-with-diabetes
200094,type-1-diabetes,type-1-diabetes,572,nutrition
200094,type-1-diabetes,type-1-diabetes,573,family-and-friends
200094,type-1-diabetes,type-1-diabetes,570,symptoms
200094,type-1-diabetes,type-1-diabetes,571,treatment
200094,type-1-diabetes,type-1-diabetes,574,in-the-news
200034,type-2-diabetes,type-2-diabetes,46,prevention
200034,type-2-diabetes,type-2-diabetes,47,pre-diabetes
200034,type-2-diabetes,type-2-diabetes,48,newly-diagnosed
200034,type-2-diabetes,type-2-diabetes,49,living-with-diabetes
200034,type-2-diabetes,type-2-diabetes,51,medications
200034,type-2-diabetes,type-2-diabetes,52,monitoring-blood-sugar
200034,type-2-diabetes,type-2-diabetes,53,nutrition-and-exercise
200034,type-2-diabetes,type-2-diabetes,54,diabetic-complications
200034,type-2-diabetes,type-2-diabetes,50,symptoms
200034,type-2-diabetes,type-2-diabetes,55,in-the-news
200149,undiagnosed-medical-problems,undiagnosed-medical-problems,1050,living-with-an-undiagnosed-medical-problem
200149,undiagnosed-medical-problems,undiagnosed-medical-problems,1053,family-and-friends
200149,undiagnosed-medical-problems,undiagnosed-medical-problems,1051,symptoms
200149,undiagnosed-medical-problems,undiagnosed-medical-problems,1052,treatment
200149,undiagnosed-medical-problems,undiagnosed-medical-problems,1054,in-the-news
200168,united-leukodystrophy-foundation,united-leukodystrophy-foundation,2434,4h-syndrome-hypomyelination-hypogonadotropic-hypogonadism-and-hypodontia
200168,united-leukodystrophy-foundation,united-leukodystrophy-foundation,1501,x-linked-adrenoleukodystrophy-x-ald
200168,united-leukodystrophy-foundation,united-leukodystrophy-foundation,1502,x-linked-adrenoleukodystrophy-x-ald-parents
200168,united-leukodystrophy-foundation,united-leukodystrophy-foundation,1503,x-linked-adrenoleukodystrophy-x-ald-female-carriers
200168,united-leukodystrophy-foundation,united-leukodystrophy-foundation,1504,adrenomyeloneuropathy-amn
200168,united-leukodystrophy-foundation,united-leukodystrophy-foundation,1505,alexander-disease-axd
200168,united-leukodystrophy-foundation,united-leukodystrophy-foundation,1506,alexander-disease-axd-parents
200168,united-leukodystrophy-foundation,united-leukodystrophy-foundation,1507,alexander-disease-axd-adults
200168,united-leukodystrophy-foundation,united-leukodystrophy-foundation,1508,canavan-disease
200168,united-leukodystrophy-foundation,united-leukodystrophy-foundation,1509,cadasil
200168,united-leukodystrophy-foundation,united-leukodystrophy-foundation,1510,childhood-ataxia-with-diffuse-cns-hypomyelination-cach-or-vwm
200168,united-leukodystrophy-foundation,united-leukodystrophy-foundation,1511,cerebrotendinous-xanthomatosis-ctx
200168,united-leukodystrophy-foundation,united-leukodystrophy-foundation,1512,krabbe-disease-globoid-cell-leukodystrophy
200168,united-leukodystrophy-foundation,united-leukodystrophy-foundation,1513,megalencephalic-leukodystrophy-with-subcortical-cysts-mlc
200168,united-leukodystrophy-foundation,united-leukodystrophy-foundation,1514,metachromatic-leukodystrophy-mld
200168,united-leukodystrophy-foundation,united-leukodystrophy-foundation,1515,metachromatic-leukodystrophy-mld-parents
200168,united-leukodystrophy-foundation,united-leukodystrophy-foundation,1516,metachromatic-leukodystrophy-mld-adults
200168,united-leukodystrophy-foundation,united-leukodystrophy-foundation,1517,pelizaeus-merzbacher-disease-pmd-x-linked-spastic-paraplegia
200168,united-leukodystrophy-foundation,united-leukodystrophy-foundation,1518,undiagnosed-white-matter-disorders-of-unknown-origin-und
200168,united-leukodystrophy-foundation,united-leukodystrophy-foundation,1519,zellweger-spectrum
200168,united-leukodystrophy-foundation,united-leukodystrophy-foundation,1520,other-leukodystrophies
200168,united-leukodystrophy-foundation,united-leukodystrophy-foundation,1521,newly-diagnosed
200168,united-leukodystrophy-foundation,united-leukodystrophy-foundation,1522,treatment-and-therapy
200168,united-leukodystrophy-foundation,united-leukodystrophy-foundation,1523,living-with-a-leukodystrophy
200168,united-leukodystrophy-foundation,united-leukodystrophy-foundation,1524,caregivers
200168,united-leukodystrophy-foundation,united-leukodystrophy-foundation,1525,family-and-friends
200168,united-leukodystrophy-foundation,united-leukodystrophy-foundation,1526,help-desk
200247,united-mitochondrial-disease-foundation,united-mitochondrial-disease-foundation,2934,are-you-newly-diagnosed
200247,united-mitochondrial-disease-foundation,united-mitochondrial-disease-foundation,2935,parents-of-affected-children
200247,united-mitochondrial-disease-foundation,united-mitochondrial-disease-foundation,2936,resources
200247,united-mitochondrial-disease-foundation,united-mitochondrial-disease-foundation,2937,how-mitochondrial-disease-changed-my-life
200247,united-mitochondrial-disease-foundation,united-mitochondrial-disease-foundation,2938,diagnostics-genetic-testing
200247,united-mitochondrial-disease-foundation,united-mitochondrial-disease-foundation,2939,lab-tests
200247,united-mitochondrial-disease-foundation,united-mitochondrial-disease-foundation,2940,transitioning-to-adulthood
200247,united-mitochondrial-disease-foundation,united-mitochondrial-disease-foundation,2941,school-accommodations
200247,united-mitochondrial-disease-foundation,united-mitochondrial-disease-foundation,2942,siblings
200247,united-mitochondrial-disease-foundation,united-mitochondrial-disease-foundation,2943,teens
200247,united-mitochondrial-disease-foundation,united-mitochondrial-disease-foundation,2944,affected-adults
200247,united-mitochondrial-disease-foundation,united-mitochondrial-disease-foundation,2945,insurance-issues
200247,united-mitochondrial-disease-foundation,united-mitochondrial-disease-foundation,2946,grief-support
200231,urology,urology,2689,welcome
200231,urology,urology,2690,getting-diagnosed
200231,urology,urology,2691,incontinence-general
200231,urology,urology,2692,overactive-bladder-oab
200231,urology,urology,2693,stress-urinary-incontinence-sui
200231,urology,urology,2694,other-urologic-conditions
200231,urology,urology,2695,talking-with-your-healthcare-professional
200231,urology,urology,2696,news-and-research
200231,urology,urology,2697,get-involved
200125,us-too-prostate-cancer,us-too-prostate-cancer,841,newly-diagnosed
200125,us-too-prostate-cancer,us-too-prostate-cancer,843,treatment-options
200125,us-too-prostate-cancer,us-too-prostate-cancer,1190,active-surveillance
200125,us-too-prostate-cancer,us-too-prostate-cancer,1181,managing-side-effects
200125,us-too-prostate-cancer,us-too-prostate-cancer,1182,exercise-and-nutrition
200125,us-too-prostate-cancer,us-too-prostate-cancer,846,wives-family-friends-and-caregivers
200125,us-too-prostate-cancer,us-too-prostate-cancer,1183,prostate-cancer-and-intimacy
200125,us-too-prostate-cancer,us-too-prostate-cancer,840,screening-and-early-detection
200125,us-too-prostate-cancer,us-too-prostate-cancer,1184,recurrence-advanced-disease
200125,us-too-prostate-cancer,us-too-prostate-cancer,3160,military-veterans-agent-orange
200125,us-too-prostate-cancer,us-too-prostate-cancer,1185,clinical-trials
200125,us-too-prostate-cancer,us-too-prostate-cancer,1186,advocacy
200125,us-too-prostate-cancer,us-too-prostate-cancer,1187,local-support-group-leaders
200125,us-too-prostate-cancer,us-too-prostate-cancer,3019,in-memoriam
200198,vascular-disease,vascular-disease,2160,aneurysm
200198,vascular-disease,vascular-disease,2161,buergers-disease
200198,vascular-disease,vascular-disease,2162,carotid-artery-disease
200198,vascular-disease,vascular-disease,2173,chronic-venous-insufficiency-cvi
200198,vascular-disease,vascular-disease,2163,congenital-vascular-malformation-cvm
200198,vascular-disease,vascular-disease,2164,deep-vein-thrombosis-dvt
200198,vascular-disease,vascular-disease,2473,fibromuscular-dysplasia-fmd
200198,vascular-disease,vascular-disease,2165,lymphedema
200198,vascular-disease,vascular-disease,2166,peripheral-arterial-disease-pad
200198,vascular-disease,vascular-disease,2167,portal-hypertension
200198,vascular-disease,vascular-disease,2168,raynauds-disease
200198,vascular-disease,vascular-disease,2169,thrombophilia
200198,vascular-disease,vascular-disease,2170,varicose-veins
200198,vascular-disease,vascular-disease,2171,vasculitis
200198,vascular-disease,vascular-disease,2172,general-discussion
200026,vegetarians-and-vegans,vegetarians-and-vegans,1066,why-i-am-a-vegetarian-or-vegan
200026,vegetarians-and-vegans,vegetarians-and-vegans,1067,nutrition
200026,vegetarians-and-vegans,vegetarians-and-vegans,1068,products-i-love
200026,vegetarians-and-vegans,vegetarians-and-vegans,1069,recipe-share
200026,vegetarians-and-vegans,vegetarians-and-vegans,1070,questions
200026,vegetarians-and-vegans,vegetarians-and-vegans,1071,in-the-news
200150,vhl-alliance,vhl-alliance,1055,getting-a-diagnosis
200150,vhl-alliance,vhl-alliance,1056,how-my-diagnosis-changed-my-life
200150,vhl-alliance,vhl-alliance,1057,financial-and-insurance-issues
200150,vhl-alliance,vhl-alliance,1058,parenting-issues
200150,vhl-alliance,vhl-alliance,1059,kids-and-teens
200150,vhl-alliance,vhl-alliance,1060,tips-for-caregivers
200150,vhl-alliance,vhl-alliance,1061,finding-emotional-support
200150,vhl-alliance,vhl-alliance,1062,finding-a-doctor
200150,vhl-alliance,vhl-alliance,1063,health-management-issues
200150,vhl-alliance,vhl-alliance,1064,medical-treatments-that-worked-for-me
200150,vhl-alliance,vhl-alliance,1065,first-in-the-family-mosaic
200150,vhl-alliance,vhl-alliance,1175,fundraising-and-raising-awareness
200150,vhl-alliance,vhl-alliance,3082,other-discussion
200219,viral-hepatitis,viral-hepatitis,2511,national-advocacy
200219,viral-hepatitis,viral-hepatitis,2512,state-and-local-advocacy
200219,viral-hepatitis,viral-hepatitis,2513,awareness-and-fundraising-events
200219,viral-hepatitis,viral-hepatitis,2514,resource-development
200219,viral-hepatitis,viral-hepatitis,2515,best-practices-for-professional-education
200219,viral-hepatitis,viral-hepatitis,2516,best-practices-for-patient-education
200219,viral-hepatitis,viral-hepatitis,2517,clinical-trials
200219,viral-hepatitis,viral-hepatitis,2519,research
200219,viral-hepatitis,viral-hepatitis,2520,financial-and-insurance-issues
200219,viral-hepatitis,viral-hepatitis,2521,treatment
200219,viral-hepatitis,viral-hepatitis,2522,supporting-the-newly-diagnosed
200219,viral-hepatitis,viral-hepatitis,2523,supporting-caregivers-and-family-members
200219,viral-hepatitis,viral-hepatitis,2518,in-the-news
200219,viral-hepatitis,viral-hepatitis,2524,late-stage
200151,viral-infections,viral-infections,1072,my-diagnosis
200151,viral-infections,viral-infections,1073,prevention
200151,viral-infections,viral-infections,1076,family-and-friends
200151,viral-infections,viral-infections,1074,symptoms
200151,viral-infections,viral-infections,1075,treatment
200151,viral-infections,viral-infections,1077,in-the-news
200152,vision-disorders-and-blindness,vision-disorders-and-blindness,1078,vision-disorders-or-blindness-present-from-birth
200152,vision-disorders-and-blindness,vision-disorders-and-blindness,1079,vision-disorders-or-blindness-later-in-life
200152,vision-disorders-and-blindness,vision-disorders-and-blindness,1080,assistive-technology-and-equipment
200152,vision-disorders-and-blindness,vision-disorders-and-blindness,1082,living-with-a-vision-disorder-or-blindness
200152,vision-disorders-and-blindness,vision-disorders-and-blindness,1083,family-and-friends
200152,vision-disorders-and-blindness,vision-disorders-and-blindness,1081,treatment
200152,vision-disorders-and-blindness,vision-disorders-and-blindness,1084,in-the-news
200153,wilson-disease-association,wilson-disease-association,1106,newly-diagnosed
200153,wilson-disease-association,wilson-disease-association,1107,getting-a-diagnosis
200153,wilson-disease-association,wilson-disease-association,1108,finding-a-doctor
200153,wilson-disease-association,wilson-disease-association,1109,personal-stories
200153,wilson-disease-association,wilson-disease-association,2834,caregivers
200153,wilson-disease-association,wilson-disease-association,1110,parenting-issues
200153,wilson-disease-association,wilson-disease-association,1111,teen-chat
200153,wilson-disease-association,wilson-disease-association,1112,genetics-and-diagnosis
200153,wilson-disease-association,wilson-disease-association,1113,depression
200153,wilson-disease-association,wilson-disease-association,1114,pregnancy
200153,wilson-disease-association,wilson-disease-association,1115,treatment-options
200153,wilson-disease-association,wilson-disease-association,1116,transplantation
200153,wilson-disease-association,wilson-disease-association,1117,loving-memories
200153,wilson-disease-association,wilson-disease-association,1118,help-desk
200154,women-and-cancer,women-and-cancer,1119,breast-cancer
200154,women-and-cancer,women-and-cancer,1120,cervical-cancer
200154,women-and-cancer,women-and-cancer,1121,colon-cancer
200154,women-and-cancer,women-and-cancer,1122,lung-cancer
200154,women-and-cancer,women-and-cancer,1123,ovarian-cancer
200154,women-and-cancer,women-and-cancer,1124,uterine-cancer
200154,women-and-cancer,women-and-cancer,1125,leukemia
200154,women-and-cancer,women-and-cancer,1126,lymphoma
200154,women-and-cancer,women-and-cancer,1127,getting-a-diagnosis
200154,women-and-cancer,women-and-cancer,1128,finding-a-doctor-second-opinion
200154,women-and-cancer,women-and-cancer,1129,treatment-options
200154,women-and-cancer,women-and-cancer,1130,managing-side-effects
200154,women-and-cancer,women-and-cancer,1131,survivor-stories
200154,women-and-cancer,women-and-cancer,1132,exercise-and-wellness
200154,women-and-cancer,women-and-cancer,1133,nutrition
200154,women-and-cancer,women-and-cancer,1134,complementary-and-alternative-medicine
200154,women-and-cancer,women-and-cancer,1135,caregivers-and-family-members
200154,women-and-cancer,women-and-cancer,1136,financial-and-insurance-issues
200154,women-and-cancer,women-and-cancer,1137,help-desk
200156,womenheart,womenheart,1144,advice-for-other-women-with-heart-disease
200156,womenheart,womenheart,2574,all-about-arrhythmias
200156,womenheart,womenheart,2575,coronary-artery-disease
200156,womenheart,womenheart,1145,my-heart-disease-diagnosis-and-symptoms
200156,womenheart,womenheart,1147,emotional-and-psychological-issues
200156,womenheart,womenheart,2576,endocarditis-and-other-heart-valve-problems
200156,womenheart,womenheart,1152,experiences-with-alternative-treatments
200156,womenheart,womenheart,1151,experiences-with-healthcare-professionals
200156,womenheart,womenheart,1150,experiences-with-prescription-medicines
200156,womenheart,womenheart,1146,how-heart-disease-has-changed-my-life
200156,womenheart,womenheart,2577,living-with-cardiomyopathy-and-congestive-heart-failure
200156,womenheart,womenheart,1149,experiences-with-medical-treatments
200156,womenheart,womenheart,2578,myocardial-infarction-heart-attack
200156,womenheart,womenheart,2579,research-and-clinical-trials
200156,womenheart,womenheart,2580,spontaneous-coronary-artery-dissection-scad
200156,womenheart,womenheart,2581,understanding-microvascular-disease
200156,womenheart,womenheart,2986,atrial-fibrillation
200156,womenheart,womenheart,1148,younger-women-with-heart-disease
200155,womens-health,womens-health,1138,aging
200155,womens-health,womens-health,1139,illnesses
200155,womens-health,womens-health,1140,nutrition
200155,womens-health,womens-health,1141,fitness
200155,womens-health,womens-health,1142,questions
200155,womens-health,womens-health,1143,in-the-news
200259,wound-healing,wound-healing,3108,first-aid-and-types-of-wounds
200259,wound-healing,wound-healing,3109,managing-chronic-wounds
200259,wound-healing,wound-healing,3110,home-care-for-minor-wounds
200259,wound-healing,wound-healing,3111,diabetes-and-diabetic-foot-ulcers
200259,wound-healing,wound-healing,3112,surgery
200259,wound-healing,wound-healing,3113,wounded-warriors
200259,wound-healing,wound-healing,3114,quality-of-life-with-wound-healing
200259,wound-healing,wound-healing,3115,scars
200259,wound-healing,wound-healing,3116,research-studies
200259,wound-healing,wound-healing,3117,amputation
200028,yoga-and-meditation,yoga-and-meditation,1153,why-i-practice-yoga-mediation
200028,yoga-and-meditation,yoga-and-meditation,1154,yoga-chat
200028,yoga-and-meditation,yoga-and-meditation,1155,meditation-chat
200028,yoga-and-meditation,yoga-and-meditation,1156,in-the-news
